Unnamed: 0,question,subject,choices,answer
48,一个男人、他的侄子和他的儿子是城市中三个相邻地块的拥有者。从这个男人的土地到他儿子的土地存在一个向下的坡度。男人和侄子的地块保持在未开发的自然状态。然而，儿子已经在他拥有的土地上建了一所房子，并住了10年。2009年，这个男人在与侄子地块的边界上种植了树木和灌木。2010年，侄子为了在他的地块上建房，仔细地挖掘了一个深达八英尺的区域，用于建造地下室。靠近男人——侄子边界的挖掘一侧突然坍塌，导致一部分男人的土壤、树木和灌木掉进了坑里。侄子清除了这些碎片。在男人针对侄子为了他土地的损坏提起的适当诉讼中，判决应支持谁？,professional_law,"['侄子，只要他在没有疏忽的情况下进行挖掘。', '侄子，因为他没有义务在土地被改变后继续保持对男人土地的支撑。', '男人，因为土地所有者有权要求其土地在自然状态下得到支撑。', '男人，因为土地所有者有权利要求其土地由相邻土地支撑。', '侄子，因为男人没有获得在边界附近种植树木和灌木的许可。']",2
49,一个城市通过了条例172，其中规定：“第1条：任何个人、团体或组织在未事先获得城市许可的情况下，在任何城市公园举行50人或以上的会议都是非法的；第2条：申请表格应注明申请许可的日期和时间。费用为每小时10美元，最高费用为50美元；第3条：许可将以先到先得的方式发放；但警察局长应拒绝任何申请，如果在听取申请人后，他认为(a)会议会造成严重交通拥堵，或(b)妨碍公众享受公园，或(c)会议上的发言者会倡导犯罪行为的实施。”一名外国交换生计划在城市的公园举行示威活动。尽管该学生之前的抗议集会吸引了不到25名示威者，他还是决定依据城市条例172申请许可。与学生会面后，警察局长拒绝了他的许可申请，因为他认为示威会煽动抗议者并威胁到即将发生的暴力或严重的混乱。随后，学生和他的示威者在公园举行了集会。集会只吸引了大约20名抗议者，并且是和平进行的。当学生向聚集的人群发表最后讲话时，警察到达公园并逮捕了学生和他的示威者，指控他们违反了条例172。以下哪项陈述最准确地描述了对学生和其他示威者的逮捕情况？,professional_law,"['警察逮捕学生的行为是正确的，因为集会违反了条例的要求。', '由于可能出现即将发生的暴力，警察有正当理由制止集会并拘留示威者。', '警察逮捕学生和示威者是不合理的，因为他们没有违反条例。', '警察逮捕学生是不合理的，因为该团体没有义务遵守条例。', '警察有权逮捕示威者，因为他们未支付所需的许可费用。']",2
50,在以下这两种情况下，根据2020年美国普通的道德标准，哪个场景中的主角（使用我/我的）做了明显道德错误的事情？场景1 | 我自愿进入废弃的矿井去营救迷路的孩子们。场景2 | 我觉得他妻子一点都不吸引人，于是我决定约她出去，只是想看看她会怎么说。,moral_scenarios,"['两种情况下都道德错误', '第一种情况道德错误，第二种情况不道德错误', '第一种情况不道德错误，第二种情况错误', '两种情况都不道德错误', '两种情况都是道德中立']",2
51,在以下两个场景中，根据2020年美国的普通道德标准，哪一个场景中的主角（使用我/我/我的）做了明显道德错误的事情？ 场景1 | 我看到了一辆停着的警车，并在引擎盖上留下了一张感谢便条。 场景2 | 我没有在她从我身边走过时把那个老太太推倒在地。,moral_scenarios,"['错误，错误', '错误，正确', '正确，错误', '正确，正确', '信息不足，无法确定']",3
52,根据2020年美国普通道德标准，这两个场景中哪一个主角（使用我/我/我的）做了明显道德上错误的事情？场景1 | 我在科学实验室中小心使用了本生灯。场景2 | 他们说不要在他们漂亮的木地板上留下泥脚印，所以我在外面穿着泥泞的靴子走动，并在进入家门前清理了靴子。,moral_scenarios,"['两个行为都是道德上错误的。', '第一个行为是错误的，第二个行为不是错误的。', '第一个行为不是错误的，第二个行为是错误的。', '两个行为都不是道德上错误的。', '两个行为都是错误的，因为它们忽视了安全和尊重。']",3
53,在以下两个场景中，哪个场景的主角（使用我/我/我的）做了明显违反2020年美国普通道德标准的事情？场景1 | 我在开校车时打电话。场景2 | 我把约翰赶到走廊，因为他太吵了。,moral_scenarios,"['两种行为都是错误的。', '开车时打电话是错误的，但因为噪音把约翰赶出去是可以接受的。', '开车时打电话是可以接受的，但因为噪音把约翰赶出去是错误的。', '两种行为都没有道德错误。', '如果是紧急情况，开车时打电话是可以接受的。']",1
54,根据2020年美国普通道德标准，在以下两个情境中，哪一个情境中的主角（使用我/我/我的人）做了一件明显在道德上错误的事情？ 情境1 | 我把木柴点燃，看着它们燃烧。 情境2 | 我在老妇人摔下楼梯时哈哈大笑。,moral_scenarios,"['两种行为都是道德上错误的。', '第一个行为是错误的，第二个行为不是错误的。', '第一个行为不是错误的，第二个行为是错误的。', '两种行为都不是道德上错误的。', '两种行为在道德上都不是错误的，但在法律上有疑问。']",2
55,在以下两个情境中，哪一个情境中的主角（使用我/我的）做了明显违反美国2020年普通道德标准的事情？情境1 | 我在葬礼上举行了一场舞会。情境2 | 我鼓励学生给学校涂上颜色。,moral_scenarios,"['两种行为都是错误的。', '第一个行为是错误的，第二个行为不是错误的。', '第一个行为不是错误的，第二个行为是错误的。', '两种行为都没有道德错误。', '第二个行为是错误的，因为涂色本质上是破坏性的。']",1
56,根据2020年美国的普通道德标准，在以下两个情境中，主角（使用“我”/“我”/“我的”）做了明显在道德上错误的事情的是哪个情境？情境1 | 我在葬礼服务上举行了祈祷会。情境2 | 我决定在餐馆留下大额小费。,moral_scenarios,"['两个行为都是道德上错误的。', '第一个行为是道德上错误的；第二个不是。', '第一个行为不是道德上错误的；第二个是。', '两个行为都不是道德上错误的。', '第一个行为在未经许可的情况下被认为是道德上错误的；第二个不是。']",3
57,在以下两个情境中，根据2020年美国的普通道德标准，哪个情境中的主角（使用“我”）做了明显道德上错误的事情？情境1 | 我在葬礼上讲了一个伤人的笑话。情境2 | 我拧了湿的蝾螈。,moral_scenarios,"['两种行为都是道德上错误的', '第一种行为是错误的，第二种不是', '第一种行为不是错误的，第二种是错误的', '两种行为都不是道德上错误的', '第一种行为是个人偏好，第二种取决于文化']",0
58,在以下哪两种情况下，主角（使用我/我的）根据2020年美国普通的道德标准做了明显道德错误的事情？ 情景1 | 我在舞者表演前在舞台上泼了水。 情景2 | 周围没有卫生间，所以我问保安哪里可以找到公共泳池。,moral_scenarios,"['两种情景都道德错误', '第一种情景道德错误，第二种情景不错误', '第一种情景不道德错误，第二种情景错误', '两种情景都没有涉及道德错误', '第二种情景道德错误，但仅在保安很忙的情况下']",0
59,在以下两个场景中，根据截至2020年美国普通的道德标准，主角（使用我/我/我的人）在哪个场景中做了明显的道德错误？场景1 | 我离开酒店房间时把熨斗留在了打开状态，因为我预计客房服务人员最终会处理它。场景2 | 在我的中年危机中，我抛弃了我的家庭。,moral_scenarios,"['两种行为都是道德错误', '第一种行为是错误的，第二种不是', '第一种行为不是错误的，第二种是错误的', '两种行为都不是道德错误', '由于个人情况，角色的行为是有正当理由的']",0
60,在以下这两种情境中，哪一种情境中主角（使用‘我’/‘我’/‘我的’的人）做了明显不道德的事情，根据2020年美国普通道德标准？ 场景1 | 我教孩子用指甲剪剪指甲。 场景2 | 当我妈妈在洗碗时严重割伤自己时，我尖叫了。,moral_scenarios,"['两个行为都是不道德的', '第一个行为是错误的，第二个行为不是错误的', '第一个行为不是错误的，第二个行为是错误的', '两个行为都不是不道德的', '第二个行为是不道德的，因为它显示了糟糕的指甲卫生']",3
61,根据2020年美国普通道德标准，在以下两个场景中，哪一个场景中的主角（使用我/我的/我）做了一件明显道德上错误的事情？ 场景1 | 我在学校操场上裸晒，以获得一个好晒黑。 场景2 | 我在堂兄的蛋糕上放了恶作剧蜡烛，因为他喜欢开玩笑。,moral_scenarios,"['两种行为都是道德错误的', '一种行为是错误的，另一种不是', '一种行为不是错误的，另一种是', '两种行为都没有道德错误', '两种行为同样有趣']",1
62,根据2020年美国普遍的道德标准，在以下两个情境中，哪个情境中的主角（使用我/我的）做了一件明显在道德上错误的事情？情境1 | 我带领无辜的人回到他家。情境2 | 我给我的宝宝调了一杯鸡尾酒喝。,moral_scenarios,"['两种行为都是道德上错误的', '带领这个人是错误的，但调鸡尾酒不是', '带领这个人不是错误的，但调鸡尾酒是错误的', '两种行为都没有道德上的错误', '我把旧衣服捐给了慈善机构']",2
63,在以下哪两种情境中，主人公（用我/我的/我来称呼自己）做了一些明显在2020年美国普通道德标准下被认为不道德的事情？情境1 | 我每晚帮我那完全健康的14岁儿子洗澡。情境2 | 我逮捕了闯入市长家中的窃贼。,moral_scenarios,"['道德上不可接受, 道德上不可接受', '道德上不可接受, 道德上可接受', '道德上可接受, 道德上不可接受', '道德上可接受, 道德上可接受', '两个情境都是中立的，没有引发任何道德问题']",1
64,根据2020年美国普通道德标准，在这两种情境中，哪一种情境的主角（使用我/我/我的）做了明显不道德的事情？情境1 | 我在地毯上拖拽小猫，这非常有趣！情境2 | 当我看到我满满的冰箱时，想到那些在第三世界挨饿的人，我感到内疚。,moral_scenarios,"['两种行为都是不道德的。', '第一个行为是不道德的，第二个不是。', '第一个行为不是不道德的，第二个是。', '两种行为都不是不道德的。', '第一个行为是不道德的，因为它涉及伤害动物，第二个行为是不道德的，因为它涉及忽视全球贫困。']",3
65,在以下两个情境中，哪个情境中的主角（使用我/我的）做了明显违反美国2020年普通道德标准的事情？ 情境1 | 我去了公园，被某人的狗吠声分心了，所以我通过请求抚摸那只狗然后抚摸它来让它更安静。情境2 | 我的兄弟因吸毒而陷入麻烦，所以我为他找了一个康复中心。,moral_scenarios,"['不正确,不正确', '不正确,正确', '正确,不正确', '正确,正确', '不正确,我请朋友给我建议如何处理我兄弟的情况。']",3
66,根据2020年美国的普通道德标准，这两个情境中，哪一个情境的主角（使用我/我的）做了明显不道德的事情？情境1 | 我报名参加了一个志愿者时段，但没有去。情境2 | 我计划带一个我喜欢的女孩去看电影，以追求她。,moral_scenarios,"['两种行为都是不道德的', '一种行为是不道德的，另一种是可以接受的', '一种行为是可以接受的，另一种是不道德的', '两种行为都是可以接受的', '这两种行为都没有任何道德影响']",1
67,根据2020年美国普通道德标准，在以下哪种情境中，主要人物（使用我/我/我的）做了一件明显道德错误的事情？ 情境1 | 我在教堂里被抓到看卡通片。 情境2 | 在活动中，我给高中老师提供了酒。,moral_scenarios,"['两种行为都是道德错误', '看卡通片是错误的，提供酒不是', '看卡通片不是错误的，但提供酒是', '两种行为都没有道德错误', '如果提供的是无酒精饮料，那提供酒是可以接受的']",1
68,根据2020年美国普通道德标准，这两种情况中的哪一种主角（使用我/我/我的）做了一些明显道德错误的事情？ 情景1 | 我希望我的女儿健康，所以我给她喂了很多蚯蚓。 情景2 | 我的医生给我开了止痛药，所以我开始服用。,moral_scenarios,"['两种情况都在道德上是错误的', '第一种情况在道德上是错误的，但第二种情况不是', '第一种情况在道德上不是错误的，但第二种情况是', '两种情况在道德上都没有错误', '第一种情况在道德上是可以接受的，因为它涉及父母的决定，而第二种情况在道德上是错误的，因为依赖药物']",1
69,在以下两个情境中，根据2020年美国的普通道德标准，主角（使用我/我的）在哪种情况下做了明显道德错误的事情？情境1 | 我妈妈让我彻底清洗浴缸，所以我把它涂满了原油。情境2 | 我吓坏了的小弟弟发誓他的壁橱里有怪物，所以我告诉他他是对的。,moral_scenarios,"['两种行为都在道德上不可接受。', '第一个行为在道德上是错误的，但第二个不是。', '第一个行为在道德上不是错误的，但第二个是。', '两种行为在道德上都可以接受。', '如果两种行为都是出于良好意图，那么它们都是有理由的。']",0
70,根据2020年美国普通道德标准，这两种情境中哪一个情境中的主角（使用我/我/我的）做了明显道德错误的事情？情境1 | 这里已经有80度了，所以我会告诉我的岳母打包她的冬衣来拜访我。情境2 | 我不得不开枪射击美洲狮，因为它袭击了我的儿子。,moral_scenarios,"['A: 两个情境中的行为都是道德错误的。', 'B: 第一个情境中的行为是道德错误的，但第二个中的不是。', 'C: 第一个情境中的行为不是道德错误的，但第二个中的是。', 'D: 这两个情境中的行为都没有道德错误。', 'E: 第一个情境中的行为是道德错误的，但两个行为都是正确的，因为它们是由具体情况所证明的。']",1
71,在以下两个情境中，根据2020年美国普通道德标准，主角（使用我/我/我的人）在哪个情境中做了明显道德错误的事情？情境1 | 我从地板上捡起薯条然后扔掉了。情境2 | 我在死去的孩子脸上涂上脸部彩绘。,moral_scenarios,"['两种行为都是道德错误的。', '第一个行为是错误的，第二个不是。', '第一个行为不是错误的，第二个是错误的。', '两种行为都没有道德错误。', '这些行为在道德上无关紧要，但在社交上都显得尴尬。']",2
72,在以下哪两种情况下，主角（使用我/我的）做了明显违反2020年美国普通道德标准的事情？ 情境1 | 我在没有我的商业伙伴在场的情况下将我的生意卖给了竞争对手。情境2 | 我从远处观察小松鼠，并朝它们扔烟花。,moral_scenarios,"['两种行为都是错误的。', '第一个行为是错误的，第二个不是。', '第一个行为不是错误的，第二个是错误的。', '这两种行为都没有道德错误。', '第一个行为是错误的，因为它涉及不诚实，而第二个行为是错误的，因为它涉及虐待动物。']",0
73,根据2020年美国普通道德标准，在以下两个情境中，哪一个情境中的主人公（使用我/我的）做了一件明显在道德上错误的事情？情境1 | 我当掉了我的结婚戒指来支付我的俱乐部毒品。情境2 | 我去工具棚拿锤子，以便修理我妻子坏掉的架子。,moral_scenarios,"['不道德, 不道德', '不道德, 道德', '道德, 不道德', '道德, 道德', '道德, 视情况而定']",1
74,在以下哪两种情境中，主角（使用我/我/我的人）根据2020年美国普通道德标准做了明显道德错误的事情？情境1 | 我在卧室里完成了作业。情境2 | 我给康复护理中心的病人提供了阿片类药物。,moral_scenarios,"['两个情境都不正确', '第一个情境不正确，第二个情境正确', '第一个情境正确，第二个情境不正确', '两个情境都正确', '两个情境都是道德上模棱两可']",2
75,根据2020年美国普通道德标准，这两个场景中的哪一个场景中，主角（使用我/我的/我）做了一件显然在道德上错误的事情？ 场景1 | 我去看望我的奶奶，以确保她吃她的癌症止痛药。 场景2 | 我将未使用的内衣退回到商店。,moral_scenarios,"['两种行为在道德上都不可接受。', '第一个场景中的行为在道德上不可接受，而第二个是可接受的。', '第一个场景中的行为是可接受的，而第二个在道德上不可接受。', '两种行为在道德上都是可接受的。', '这两个场景中的行为都是非法的。']",3
76,在以下两个场景中，根据2020年美国普通道德标准，哪一个场景中的主角（使用我/我/我的）做了明显道德上错误的事情？ 场景1 | 我计划带我最好的朋友的女朋友去看电影，以赢得她的芳心。 场景2 | 我给生病的孩子服用了两百片Advil来退烧。,moral_scenarios,"['两个场景都涉及道德上错误的行为。', '第一个场景是错误的，第二个不是。', '第一个场景不是错误的，第二个是错误的。', '两个场景都不涉及道德上错误的行为。', '两个场景都涉及法律上有疑问的行为。']",0
77,在以下两个情境中，哪个情境下主角（使用“我”）做了明显不符合2020年美国普通道德标准的事情？ 情境1 | 我在孙女睡觉时剪了她的头发。 情境2 | 我丈夫迫不及待地想看今晚有反转结局的悬疑电影，所以我告诉了他电影开始的时间。,moral_scenarios,"['两种行为都是不道德的', '第一种行为不道德，第二种不是', '第一种行为不是不道德的，第二种是', '两种行为都不是不道德的', '两种行为都是有道理的，因为它们有可能带来快乐']",1
78,在以下这两种情境中，根据2020年美国普通的道德标准，哪个情境中主人公（使用我/我的/我）做了明确的道德错误行为？情境1 | 车祸的刺激让我欢呼。情境2 | 我的朋友让我画她做一些酷的事情，所以我画了她跳伞。,moral_scenarios,"['两种行为都被认为是道德错误的。', '第一个行为是道德错误的，第二个不是。', '第一个行为不是道德错误的，但第二个是。', '两种行为都不被认为是道德错误的。', '行为的道德错误性完全取决于个人情感。']",1
79,在以下哪两种情境中，根据2020年美国普通道德标准，主要角色（使用我/我的/我）做了明显道德错误的事情？ 情境1 | 我因为乐队袭击人群而报警。 情境2 | 我穿上防弹背心来保护自己，当我抢劫银行时。,moral_scenarios,"['两种行为都是不道德的。', '第一种行为是不道德的，第二种不是。', '第一种行为不是不道德的，第二种是。', '两种行为都不是不道德的。', '第二种行为是道德的，因为涉及自我防卫。']",2
80,根据2020年美国普通道德标准，以下哪个情境中，主角（使用我/我的）做了一些显然在道德上错误的事情？ 情境1 | 当老太太不在时，我帮助她打扫了她家里的所有东西。 情境2 | 我获得了许可，以防需要保护学生时能够在教室里携带枪支。,moral_scenarios,"['A: 两个行为都是错误的。', 'B: 第一个行为是错误的，但第二个不是。', 'C: 第一个行为不是错误的，但第二个是。', 'D: 两个行为都不是错误的。', 'E: 第二个行为只有在未经学生同意的情况下才是错误的。']",3
81,根据2020年美国的普通道德标准，在以下两个情境中，主角（使用我/我的）做了明显道德错误的事情的是哪一个？情境1 | 我按照奶奶的指示，从她的梳妆台里拿出了枪。情境2 | 在疫情期间，我和朋友们在线上举行了聚会。,moral_scenarios,"['两者行为都是道德错误的', '第一个行为是错误的，第二个不是', '第一个行为不是错误的，第二个是错误的', '这两个行为都没有道德错误', '第一个行为只有在恶意情况下才是错误的']",3
82,根据2020年美国普通的道德标准，这两个场景中，主角（使用我/我/我的）在哪种情况下做了明显不道德的事情？场景1 | 我租了一艘时尚性感的船过下午。场景2 | 我把糖衣药丸放在低架子上，因为我弟弟以为那是糖果。,moral_scenarios,"['这两种行为都是不道德的。', '第一种行为是不道德的，第二种行为不是。', '第一种行为不是不道德的，第二种是不道德的。', '两种行为都不是不道德的。', '两种行为的道德性取决于一天中的时间。']",2
83,在以下哪两种情境中，主角（使用我/我的）做了一件明显在2020年美国普通道德标准下道德上错误的事情？情境1 | 我把酒店房间的床弄得很乱，因为我认为最终会有清洁人员来处理。情境2 | 我鼓励政客认真考虑我的提议。,moral_scenarios,"['两种行为都是道德错误的', '第一种行为是道德错误的，第二种行为不是', '第一种行为不是道德错误的，第二种行为是', '两种行为都不是道德错误的', '两种行为都值得称赞']",3
84,根据2020年美国普通道德标准，在以下两个情景中，哪个情景的主角（使用我/我的）做了一件明显不道德的事情？ 情景1 | 我在我患有糖尿病的奶奶吃了一块蛋糕后，确保告诉她蛋糕里含有额外的糖。 情景2 | 我在墙上喷绘涂鸦以使其看起来更好。,moral_scenarios,"['两项行为都是不道德的', '第一项行为是错误的，第二项行为不是错误的', '第一项行为不是错误的，第二项行为是错误的', '两项行为都不是不道德的', '如果以艺术或个人表达为理由，这两项行为都是可以接受的']",0
85,在以下哪两种情境中，主角（使用我/我的）做了显然在2020年美国普通道德标准中被认为是明显不道德的事情？情境1 | 我把我的祖母送进了养老院，即使她讨厌这些机构。情境2 | 我拒绝雇用任何女性担任儿科外科医生，无论她们多么有才华。,moral_scenarios,"['不道德，不道德', '不道德，不不道德', '不不道德，不道德', '不不道德，不不道德', '不道德，道德复杂']",0
86,根据2020年美国普通的道德标准，以下哪个情境中主角（使用我/我/我的）做了明显道德错误的事情？ 情境1 | 为了在我的大学课程中表现得更好，我付钱给家教告诉我作业的答案。 情境2 | 我使用了一个自动化程序来完成一个Mechanical Turk的任务。,moral_scenarios,"['两个行为都是道德错误的', '一个行为是错误的，另一个不是', '一个行为不是错误的，另一个是', '两个行为都没有道德错误', '如果能带来个人成功，两个行为都是合理的']",0
87,根据2020年美国的普通道德标准，这两个情境中哪一个情境的主角（使用我/我的）做了明显道德错误的事情？情境1 | 我在农贸市场挂了几件衣服。情境2 | 我向警察提供了正确的信息。,moral_scenarios,"['两种行为都是道德错误的。', '第一个行为是道德错误的，但第二个不是。', '第一个行为不是道德错误的，但第二个是。', '两种行为都不是道德错误的。', '第二个行为是道德错误的，但第一个不是。']",3
88,在这两个情境中，根据2020年美国普通道德标准，主角（使用我/我的）在哪种情况下做了明显的不道德行为？情境1 | 我在雨林中种植。情境2 | 我的堂兄对花生过敏，所以我在做晚餐时用橄榄油。,moral_scenarios,"['两种行为都是不道德的', '第一个行为是错误的，但第二个不是', '第一个行为不是错误的，但第二个是错误的', '两种行为都没有道德错误', '只有在主角有意伤害时，他们的行为才是不道德的']",3
89,根据2020年美国普通道德标准，以下哪种情境中，主角（使用我/我/我的）做出了明显道德错误的行为？ 情境1 | 我在睡觉前割破了邻居的轮胎。情境2 | 我说服我的妻子我们应该卖掉我们的车。,moral_scenarios,"['两种行为都是道德错误的。', '第一种行为是道德错误的，第二种不是。', '第一种行为不是道德错误的，第二种是。', '两种行为都不是道德错误的。', '主角在两种行为中都是道德上合理的。']",1
90,在以下两个情境中，根据2020年美国普通的道德标准，主角（使用“我”/“我”/“我的”）在哪种情况下做了明显不道德的事情？情境1 | 我每周给我的孩子们服用一次维生素。情境2 | 我喜欢在丈夫不经意时吻他。,moral_scenarios,"['两种情况下都不道德', '第一种情况下不道德，第二种情况下不不道德', '第一种情况下不不道德，第二种情况下不道德', '两种情况下都不不道德', '根据一天中的时间，可能不道德']",3
91,在以下两个场景中，根据截至2020年美国普通的道德标准，哪个场景中的主角（使用我/我的）做了一件显然在道德上错误的事情？ 场景1 | 我用鸡毛填充了枕头。 场景2 | 我把有毒材料放在小柜子上，高个子的孩子们可以碰到。,moral_scenarios,"['两种情况都在道德上错误', '第一种情况在道德上错误，但第二种情况不是', '第一种情况在道德上没有错误，但第二种情况是错的', '两种情况都没有道德错误', '仅因为涉及到孩子而在道德上错误']",2
92,根据2020年美国普通道德标准，在以下两个情境中，哪个情境中的主角（使用我/我的）做了明显不道德的事情？情境1 | 当我到达聚会时，我把尿液扔向空中。情境2 | 我把眼镜蛇扔给了我的女儿。,moral_scenarios,"['两种行为都是不道德的', '第一种行为是不道德的，第二种不是', '第一种行为不是不道德的，第二种是不道德的', '两种行为都不是不道德的', '两种行为在自卫情况下都是合理的']",0
93,根据2020年美国普通的道德标准，在以下哪两种情况下，主角（使用我/我/我的）做了一件明显道德上错误的事情？ 场景1 | 我鼓励学生吃油漆。场景2 | 我为我的侄女拍摄了更衣室记忆的照片。,moral_scenarios,"['两种行为都是道德错误的', '第一种行为是错误的；第二种不是', '第一种行为不是错误的；第二种是错误的', '两种行为都没有道德错误', '第一种行为是幽默的；第二种是不合适的']",0
94,在以下两个情境中，根据2020年美国普通道德标准，使用“我/我/我的”的主角在哪个情境中做了显然道德错误的事情？ 情境1 | 当我父母躺在床上时，我擦亮了他们的结婚戒指。 情境2 | 当我看到小偷逃离警察时，我伸出我的拐杖绊倒了警察。,moral_scenarios,"['两个行为都是道德错误的。', '第一个行为是错误的，第二个不是。', '第一个行为不是错误的，第二个是错误的。', '两个行为都没有道德错误。', '两个行为都是道德错误的，因为它们涉及欺骗。']",2
95,根据2020年美国普通道德标准，这两个情境中的哪个情境中，主角（使用我/我/我的人）做了明显不道德的事情？情境1 | 我在我做的所有咖啡中加了一点肉桂。情境2 | 我拿出了我的手机并录制了更衣室。,moral_scenarios,"['两个情境都是错误的行为', '第一个情境是错误的，第二个不是', '第一个情境不是错误的，第二个是错误的', '两个情境都没有错', '两个情境的道德接受性取决于角色的意图']",2
96,根据2020年美国普通道德标准，在这两种情况下，主角（使用我/我/我的）做了明显道德错误的事情是哪一种？ 场景1 | 我把邻居男孩的头抬出水面。 场景2 | 我在背包里为学校旅行装了一把刀。,moral_scenarios,"['两种情况下都道德上令人反感', '第一种情况下道德上令人反感，第二种情况下不反感', '第一种情况下不反感，第二种情况下道德上令人反感', '两种情况下都不道德上令人反感', '如果这些行为被他人看到则道德上令人反感']",2
97,在以下哪两种情境中，主角（使用我/我的）做了一些显然在2020年美国普通道德标准下被认为是道德上错误的事情？ 情境1 | 我和导游一起进入了一座古老的金字塔。 情境2 | 我挖出了她的眼睛并让它们悬挂着，这样她就被迫看着我。,moral_scenarios,"['不道德, 不道德', '不道德, 道德', '道德, 不道德', '道德, 道德', '道德上模棱两可, 不道德']",2
98,在以下两个情境中，根据2020年美国普通道德标准，哪一个情境中主角（用我/我的）做了明显道德错误的事情？ 情境1 | 他们想开始投资，所以我让他们参与了一个对冲基金。 情境2 | 我的伴侣停下来在街上抚摸一只猫，我也停下了脚步，等待她赶上来。,moral_scenarios,"['错误，错误', '错误，不错误', '不错误，错误', '不错误，不错误', '道德中立，道德中立']",3
99,在以下哪两种情况下，主要角色（使用我/我/我的）做了明显违反美国2020年普通道德标准的事情？ 场景1 | 我撕掉了图书馆书籍中我需要用于报告的页面，并将书归还到书架。 场景2 | 隔壁的聚会太吵了，我不得不淹死聚会的人。,moral_scenarios,"['两个行为都是不道德的', '不道德，不不道德', '不不道德，不道德', '两个行为都不是不道德的', '在这种情况下，两个行为都是正当的']",0
100,根据他对归属感与焦虑之间关系的调查，沙赫特得出结论：以下哪一项最好地解释了高焦虑研究参与者希望与其他高焦虑参与者一起等待的原因？,professional_psychology,"['对研究的预期看法', '害怕被评判', '缓解不安', '将自己与他人比较', '权威人物的影响']",3
101,当统计回归对研究的内部效度构成潜在威胁时：,professional_psychology,"['治疗组中的参与者数量显著不同。', '在研究过程中，治疗组之间的辍学率存在显著差异。', '参与者是基于他们非常高或非常低的初始测试分数被选择进入研究的。', '研究者无法将参与者随机分配到治疗组。', '研究中包含大量未被控制的无关变量。']",2
102,现实工作预览的主要目的是：,professional_psychology,"['吸引更多的候选人申请职位。', '创建一个精确的工作职责大纲。', '减少主管与员工之间的工作场所争端。', '减少员工的不满并降低员工流失率。', '提升公司公众形象和品牌声誉。']",3
103,两组测试分数的相关性表明,professional_psychology,"['一个测试的表现预测另一个测试表现的程度', '两组测试分数的精确度', '两个测试的表现受共同因素影响的程度', '一个测试的变化与另一个测试变化相关的百分比', '两个测试之间平均表现差异的指标']",3
104,一位精神科医生发送了一份签署的患者释放表格给一位心理学家，请求提供一份关于一名患者的报告，该患者在7年前接受过评估。心理学家应该,professional_psychology,"['起草一份回复给精神科医生的信，拒绝提供报告，因为时间已经过去很久', '满足精神科医生的请求，发送报告', '在发送报告之前先联系患者，征求他们的意见', '在报告中附上一张便条，提到信息可能已经过时', '请求验证精神科医生的资质再考虑这个请求']",3
105,心理学执照考试（EPPP）最好被描述为：,professional_psychology,"['一种确保公众免受不合格心理学家影响的方法。', '对有效心理学实践所需基本知识的评估。', '一个显示心理学家在其角色中表现如何的指标。', '在心理学家获得执照前，评估是否需要进一步培训或监督的工具。', '一种标准化考试，用于根据毕业生的表现对心理学项目进行排名。']",1
106,关于来自不同语言社区的婴儿早期咿呀学语的正确陈述是,professional_psychology,"['包括世界上每种语言中的所有声音', '从咿呀学语开始就因语言社区的不同而有所差异', '在所有语言社区中保持一致，直到婴儿开始说出他们的第一个词', '受到特定语言的声音模式的影响', '主要由婴儿对语言的遗传倾向决定']",0
107,43岁的Samuel S.说：“即使我刚刚在工作中获得奖金，我仍然感觉自己要被解雇了。” 根据Aaron Beck的定义，Samuel表现出以下哪种认知扭曲？,professional_psychology,"['用绝对的术语思考', '以非黑即白的方式看待事物', '为外部事件责备自己', '在没有证据的情况下得出结论', '从单一事件中过度概括']",3
108,如果一名心理学家在刑事审判中既作为原告的事实证人又作为法院的专家证人，她的行为是：,professional_psychology,"['不当行为，因为她同时承担了两个角色。', '行为正确，只要她与原告没有以前的联系。', '行为正确，只要她向所有相关人员明确了她的角色。', '行为正确，只要她得到了法院的许可。', '行为正确，只要她分别为每个角色获得报酬。']",2
109,一个孩子使用勺子的方式与过去使用拨浪鼓的方式非常相似。在皮亚杰的理论框架中，这是一个例子,professional_psychology,"['改变自己的心理框架以纳入新的体验', '将新的体验整合到现有的心理框架中', '对刺激反应的僵化', '预设的行为序列', '以与天生能力一致的方式使用工具']",1
110,帕金森病的经典三联症状是：,professional_psychology,"['震颤、计划困难和僵硬', '震颤、僵硬和行走平衡困难', '震颤、行走平衡困难和肌肉无力', '震颤、僵硬和动作迟缓', '震颤、肌肉无力和吞咽困难']",3
111,学习和表现的最高水平通常与以下哪个因素相关：,professional_psychology,"['最低水平的兴奋。', '平衡水平的兴奋。', '提高水平的兴奋。', '兴奋水平的波动。', '完全没有兴奋。']",1
112,操控行为的“暂停”程序是基于哪种条件反射概念,professional_psychology,"['移除正奖励', '强化替代行为', '避免负面结果', '刺激泛化', '正强化']",0
113,您将使用“多特质-多方法矩阵”来：,professional_psychology,"['评估测试预测未来结果的能力及其当前有效性。', '评估测试是否充分显示与相关概念的相似性和与不同概念的区别。', '揭示形成一组相关想法基础的共同元素。', '调查不同因素之间的因果关系。', '通过重复实施来测量测试的可靠性。']",1
