Unnamed: 0,question,subject,choices,answer
148,在20世纪初，出现了几种新的心理治疗方法，每种方法都专注于人类体验的不同方面。其中一种方法是由弗里茨·珀尔斯发展出来的格式塔疗法，强调意识和当下时刻。考虑到这些历史发展，格式塔疗法在统一一个人体验的不同方面时的主要关注点是什么？,professional_psychology,"['动机模式和习惯模式', '思想、感觉和行动', '过去、现在和未来', '外部和内部过程']",1
149,在一次大学健康促进计划中，学生们被鼓励参加各种健康主题的研讨会。在其中一个研讨会上，进行了一次简短的动机性访谈，以提升客户改变行为的意愿。预计这种增加的意愿会导致问题性酒精消费的减少，正如在类似项目中观察到的那样。在这种情况下，客户的意愿扮演什么角色？,professional_psychology,"['调节变量', '中介变量', '协变量', '构念效度威胁']",1
150,想象一个场景，一个城市正在考虑实施一项新的公共交通政策，旨在减少交通拥堵和污染。该政策包括在高峰时段限制汽车使用，并为使用公共交通提供激励。此类机构设定的规则和限制如何影响人们的行为和决策？,security_studies,"['制度约束限制了在某些商品上的资源支出，并迫使行为者选择如何管理他们所拥有的有限财富。', '制度是影响行为者目标和雄心的社会规范和期望。', '制度约束是指国家的工具，如学校、监狱和医院；为这些机构提供资源对政治领导人提出了要求。', '制度是人为设计的约束，构成人类互动的结构，它们是指导决策和约束行为的人为规则。']",3
151,纵观历史，各国和群体为了获得战略优势，曾探索过非常规的战争方法。考虑到伦理影响和历史影响，生物制剂是如何在战争中被利用的？,security_studies,"['军事专业人士认为，大多数生物制剂在其效果上可以足够稳定以用作武器。资源需求将是最小的，因为用于制造疫苗的发酵罐可以转换为军事生产，所需的制剂数量相对较少，但能够产生高度致命的效果，使其成为一种高效有效的武器。', '战争中传输生物武器的方法的构建集中在使用载体，例如虱子、跳蚤或蚊子，作为军事武器的传播方式。这些被青睐是因为目标方很难控制疫情的来源，从而给目标国的基础设施带来压力。', '生物制剂包括细菌、病毒和毒素制剂。然而，并非每种疾病都能成为有效的生物武器的基础。制剂的储存、投放、传播方式及其自身的韧性都可以影响其对目标人口的效果。', '针对自然发生疾病的接种计划已经消除了病毒制剂引发全球大流行的可能性。疫苗接种能力削弱了某些军事战略家对病毒制剂武器化的呼声，因为大多数公共卫生机构已经建立了应对可能爆发的计划。']",2
152,在两个邻国之间的长期外交冲突中，其中一个国家寻求维持和平与稳定，而另一个国家则被视为愈加具有攻击性，如何区分有限武力的应用与全面军事力量的应用？,security_studies,"['有限武力和全面武力之间的区别是强制外交的第二个过程。只有当施压者未能实现其定义的目标，并在第二阶段未能打败对手时，强制外交才会失败。', '通常，蛮力和有限武力之间的区别是微不足道的。诉诸空中或海上力量构成与传统地面进攻相等的胁迫能力。军事行动总是由于谈判失败以及从外交领域向军事领域的转变而产生的。', '有限武力和蛮力之间的区别很重要，因为使用的武力数量决定了实现施压者利益的结果类型。如果实现了积极的政策结果，那么我们可以说有限武力已经被使用。', '有限武力和全面战争之间的区别至关重要，因为诉诸蛮力意味着外交已经失败。区别不在于力量的数量或类型，而在于使用武力所要实现的目的和留给对手的选择余地。本质上，有限武力是一种谈判工具。']",3
153,人类安全委员会的成立旨在应对对人类安全的关键和普遍威胁，重点是赋予个人和社区应对诸如冲突、贫困和健康问题等挑战的能力。在此背景下，确定哪个目标未包含在人类安全委员会的初始任务中。,security_studies,"['促进公众对人类安全及其基础性要求的理解、参与和支持。', '将人类安全的概念发展成为政策制定和实施的操作工具。', '提出具体的行动计划以应对对人类安全的关键和普遍威胁。', '发展新的国际司法体系以加强人类安全。']",3
154,在替代能源领域，科学家和工程师正在探索各种方法以利用原子反应的巨大能量。尽管核聚变和核裂变都提供了高能量输出的潜力，但它们在过程和最终结果上有显著差异。描述核聚变和核裂变装置在过程和结果上的关键差异。,security_studies,"['聚变武器是一种三阶段炸弹，使用内爆装置引发裂变反应，然后引爆聚变反应。通常被称为热核或氢装置，具有无限的破坏潜力。', '聚变反应是在两个轻元素的原子核结合时产生的，反应导致较重的元素分裂成较小的部分。这种分裂释放出有限破坏能力的能量，释放的能量程度取决于所用材料的质量。', '聚变装置是一个两阶段过程，其中使用枪型装置触发一系列裂变反应，最终结果是产生高能量闪光爆炸，具有无限的热能。', '聚变武器具有高度特定的破坏效果。由裂变反应产生的较重元素，以及两个较轻原子核的质量差（转化为能量爆炸）可以精确计算。即使在多兆吨范围内的炸弹也具有无限的军事效用，其破坏能力可以根据目标进行制造。']",0
155,在地缘政治紧张局势和技术进步日益增加的背景下，不断变化的全球安全格局如何可能影响21世纪新兴冲突的动态？请考虑诸如网络战争、经济制裁和联盟等因素。,security_studies,"['全球权力、财富和资源分配不平等将导致人口迁移。人口的失权将导致竞争和暴力，这体现在跨国运动中；环境威胁和资源稀缺将导致冲突。', '国家之间的经济相互依赖将加强全球安全，并减少国际冲突。人口迁移将导致过度拥挤和资源稀缺，但这将通过大多数移民将去的开发中国家的技术进步来解决。', '冲突的主要原因，无论是国际还是次国家层面，都将基于人口之间的意识形态差异，因为资源稀缺、人口增长和人口迁移迫使不同的身份群体越来越密切接触。', '环境问题将被全球经济危机和随之而来的原教旨主义意识形态和暴力的直接国际安全威胁所掩盖。人口迁移将在现有的全球经济体系中得到管理，因为贫困限制了流动，尽管由于失权和资源稀缺，仍存在有限的跨国叛乱风险。']",0
156,在全球政治不断变化的格局中，人类安全的概念作为一种优先保护和赋权个体的框架而获得了关注，这一框架优先于传统以国家为中心的安全关注。这个方法考虑了多种威胁，从经济不稳定到环境挑战。然而，尽管其越来越被接受，什么是人类安全框架中经常被提到的缺点？,security_studies,"['人类安全是新殖民主义。', '人类安全促进全球资本主义。', '人类安全过于宽泛。', '以上所有选项。']",3
157,国际关系领域的著名学者巴里·布赞在他的安全研究中引入了“社会安全”的概念。他的思想对哥本哈根安全研究学派做出了贡献，该学派将传统的以国家为中心的安全观扩展到包括非军事威胁和社会安全。布赞的“社会安全”理念与传统安全观在考虑的威胁类型和安全的参照对象方面有何不同？,security_studies,"['国家可持续发展的安全依赖于社会安全，作为一个独立的利益，不依赖于其他部门，包括军队。', '冷战的结束使安全研究得以超越现实主义和新现实主义的主导视角，兴起了对其他非军事安全概念的兴趣。那些希望拓宽安全研究范围的人倡导将资源、环境和其他参照点纳入分析。', '社会安全指的是传统军事能力模式的可持续发展。军事威胁可以细分为包括基础设施的强度、技术、人员、经济基础和军事安全部门的政治基础。', '当代的全球化进程和社会冲突要求发展新的概念工具，超越国家作为参照对象。安全依赖于超越地理概念的生存：国家的生存被民族（种族）国家的生存所取代。']",1
158,在后冷战时代的背景下，全球动态正在发生变化，新的挑战不断出现，联合国开发计划署1994年《人类发展报告》是如何重新定义安全概念的，与传统观点相比，特别是在解决超越军事威胁的问题方面，如经济、环境和人权问题？,security_studies,"['该报告列出了人类安全的七个领域或组成部分，政策制定者今后应投入更多政治关注和资本：经济安全、粮食安全、健康安全、环境安全、个人安全、社区安全和政治安全。', '该报告强调了传染病在发展中国家所继续造成的巨大负担，包括艾滋病、结核病和疟疾。', '该报告倡导一个人类安全分析框架，旨在纠正传统安全研究中占主导地位的安全思维的不平衡现象。', '以上所有选项。']",3
159,近年来，全球化增加了国家之间的互联互通，导致某些地区出现了前所未有的经济增长，而另一些地区则难以跟上步伐。考虑到全球贸易和交流可能会影响这些动态，国家之间财富和资源的不平等可能以何种方式对国际稳定与和平构成风险？,security_studies,"['全球不平等威胁到人类安全，因为世界人口的三分之一未能分享全球化的成果。然而，这种不平等并不转化为政治不稳定，也不涉及军事行动。', '全球不平等创造了被剥夺权利的人群，他们虽然对自己的境况不满，但缺乏反抗或抗议的能力。', '革命性起义可能发生；被新自由主义全球化抛在后面的人们可能会激进化，并反抗那些从失败的经济政策中受益的人。', '全球不平等对全球安全不构成重大威胁。']",2
160,近年来，全球事件凸显了能源供应与国家稳定各方面之间的复杂联系。各国投资于可再生能源不仅出于环境原因，也为了减少对外国能源进口的依赖。考虑到这些发展，能源供应与国家安全之间关系的一个重要后果是什么？,security_studies,"['试图控制南方的能源储备对核心大国之间合作的可持续性有影响；围绕这种控制形式出现的地缘政治竞争对国际安全有影响。', '所有这些选项。', '由于对于能源资源生产和供应的共同不安全感，国际行为者被迫进行谈判，国家间的合作增加。', '凭借其能源资源，全球“北方”渴望获得这些资源，“南方”国家在国际舞台上获得了权力，并重新调整了全球南北差距及相关的不平等。']",0
161,在1990年代，世界经历了重大的地缘政治变化，包括冷战的结束和全球化的加剧。在这个十年中，许多国家经历了经济变革和政治权力的转变。1990年代的哪些条件促成了跨国犯罪组织的增长？,security_studies,"['跨国犯罪的发展是由于国防开支的减少和军队的撤编，这降低了活动的风险。', 'TNC 作为一个概念在学术界出现，因其与弱国的人类安全问题和发展机会相关联，作为欧洲解决冲突和建设和平的方法。', '跨国犯罪活动一直是国际体系的一个特征。在政策界，对 TNC 兴趣的增长是由于情报和通信技术的日益复杂，这使得问题的规模和范围能够被真实地呈现出来。', '全球化等国际趋势可能无意中为跨国犯罪的发展开辟了新的空间。']",3
162,鉴于最近的地缘政治紧张局势和国际安全合作的持续需求，各国正在不断评估和更新其国家防御贸易法规，以确保这些法规既有效又安全。在此背景下，请确定构成有效管理国家防御贸易法规体系的关键组成部分。,security_studies,"['政府应在其武器贸易规则中包括法律和违反法律的惩罚。', '政府应确保武器生产商为其防御产品加上独特标记。', '政府警察和军队应建立适当的武器库存安全措施，国家当局应收集并销毁旧的、过时的和多余的武器。', '以上所有选项。']",3
163,在对各种帝国和国家的历史分析中，维护内部安全对维持权力至关重要。考虑到历史上精英们采用的多种策略，精英们可以采用哪些策略来维护内部安全？,security_studies,"['精英们为不支持政权的人创造负面诱因。以“精英剥夺权利”的形式将再分配作为对权力结构的否定，这可能包括资源转移、解除武装和拒绝进入商业活动路线。', '由于缺乏基础设施能力和广泛的社会合法性，弱国的精英往往被迫依赖于强制力。然而，一个关键的困境是，暴力工具可能对政权构成威胁，因此需要故意削弱武装力量。', '精英们试图培养一种新的身份政治，其中种族意识被围绕政权神话的意识形态所取代。', '弱国已经培育了国际赞助，并启动了民主改革进程，以便在内部获得民众合法性，同时在外部增强其国际合法性。']",1
164,近年来，国际关系领域出现了各种理论方法，挑战了传统观点。这些方法通常借鉴了多元的哲学影响，并引发了活跃的学术辩论。在此背景下，后结构主义方法如何有助于我们理解安全研究？,security_studies,"['让我们理解传统安全话语中未涉及的政治主体的运作。', '比传统分析更深入地研究权力的基础及其构建。', '挑战智能武器和技术是当今决定安全的活跃主体这一观点。', '以上皆是。']",3
165,在当今互联的数字世界中，大量数据在全球网络中传输，复杂的网络威胁不断演变，现代网络安全工作的主要保护重点或对象是什么？,security_studies,"['数字化的敏感信息', '关键信息基础设施', '政府IT系统', '电信网络']",1
166,在20世纪80年代，一个以冷战紧张局势和全球裁军运动为特征的时期，为什么和平研究具有重要意义？,security_studies,"['和平研究是跨学科的，并且在政治上具有导向性，具有对政治体系主要大国负有直接政策责任的特点。', '与大学国际关系研究相比，和平研究面临着很大的压力，需要处理相关问题，并对立即提供政策答案有很高的期望。', '虽然与政策责任有一定距离，但由于该时期和平运动导致安全问题的政治化，欧洲安全研究获得了政治相关性。', '这一环境同时受到作为主导学科的政治理论的影响，并与各学科理论发展的动态隔离开来。']",2
167,在冷战后时代，国际组织在应对全球挑战（如气候变化、国际贸易和维和）方面发挥了越来越重要的作用。考虑到这一点，自由主义者通常如何看待国际组织在全球政治中的作用？,security_studies,"['自由主义认为国际组织可以增强国家和国际安全。它提倡包括非政府组织和其他行为者，以鼓励合作和建立社区。', '自由主义对合作增强安全的倡导因国际组织（如国际联盟）未能防止全球冲突而受到削弱。', '在自由主义的不同学派中，普遍认为国际组织参与政治体系最终会削弱安全，因为这削弱了国家作为单一行为者的权力。', '所有这些选项。']",0
168,在冷战时期，许多国家面临重大的地缘政治挑战和权力动态的变化。随着超级大国的崛起和核冲突的威胁，各国被迫重新评估其安全战略。在这种背景下，哪些因素可能会促使一个国家成为像北约这样的联盟的成员？,security_studies,"['更强大的国家也可能通过建立联盟来为较弱的友好国家提供保护伞。', '如果一个国家认为自身资源不足以维持其主权和安全，它可能会寻求加入联盟。', '当一个潜在的霸权国家威胁到该体系中的其他国家时，联盟可能会对这些国家产生吸引力。', '所有这些选项。']",3
169,在当今世界，全球冲突、经济差距和文化紧张局势在各个地区普遍存在，你如何描述和平研究这一领域的本质，它旨在解决这些复杂问题？,security_studies,"['随着冷战衰退期间和平研究的扩展，这一领域已成为一个独立和自主的研究领域，解决与国际和次国家层面的冲突解决、经济安全和暴力停止相关的问题。作为一个研究领域，和平研究的最佳定义在于它与发展研究和国际关系的区别。', '和平研究的最佳定义在于其研究议程，重点是寻找非暴力手段来结束冲突。和平研究者采用“自上而下”的冲突解决方法，优先考虑暴力和使用武力相关的问题，关注激发因素，以试图确保将该行为者视为安全的参照对象。', '由于其研究议程的变化性质以及和平研究者所关注的多样化利益，和平研究不能被定义为一种特定的学术方法。然而，在冷战结束后，这一领域的成功使其拥有许多研究机构，并吸引了全球和跨学科的关注。', '和平研究的定义在于关注国际关系现象的根本原因、全球视角、跨学科方法、寻找非暴力转变、分析和规范方法，以及采用将理论与实践相结合的多层次分析。']",3
170,在第二次世界大战之后，国际社会见证了承认和保护个人权利的重大转变，导致了各种人权组织和条约的建立。考虑到这种历史背景，关注人权如何影响优先考虑人权的自由主义学派？,security_studies,"['现代以人权为导向的自由主义关心自决权。', '以人权为导向的自由主义将在冲突和流血似乎不可避免时主张分裂。', '以人权为导向的自由主义特别关注那些遭受经济、性别、性别、宗教和政治迫害、歧视或剥夺的人。', '所有这些选项。']",3
171,在国际关系的复杂格局中，各国常常面临着在各种威胁中确保其安全的挑战。对于权力和资源有限的国家来说，这一挑战尤为明显，因为它们需要在联盟、经济约束和地区冲突中进行权衡。在这些限制条件下，‘安全困境’对于这些国家是如何体现的，它们可能采用哪些策略来减轻其影响？,security_studies,"['国家无法提供稳定性，导致社会的各个组成部分竞相维护自身的福祉，从而引发不安全感。这种状态是自我延续的——一种半永久性的初现无政府状态，因为确保政权的措施将激发更大的抵抗。', '弱国的不安全困境主要是一种外部条件，为弱国创造了类似于结构性无政府状态的局面，当弱国采取措施提高其地区地位时，就会在该地区制造不安全感。', '弱国的不安全困境源于社会各组成部分之间为维护和保护其福祉和利益的竞争。然而，统治精英与社会竞争领域分离，产生政策困境；使用暴力手段恢复秩序将削弱政权的基础结构核心。', ""弱国的不安全困境源于缺乏政治和制度集中的暴力垄断。然而，驻军以加强制度可能会阻止这一过程。通过使用暴力，无法培育'国家性'的局面被扭转。社会不安是一种半永久性但尚未发展的无政府状态。""]",0
172,《人类发展报告》由联合国开发计划署于1990年首次发布，是一份具有里程碑意义的文件，将全球关注点从经济增长转向以人为本的发展战略。这份报告强调了除了单纯收入水平之外，解决人类福祉各个维度的重要性。它还引入了一些被广泛接受并融入人类安全领域的概念。人类发展报告中引入的哪些概念已被广泛接受并融入人类安全领域？,security_studies,"['将安全分析限制于军事参与过于狭隘。', '安全是一个可争论的概念。', '仅将安全聚焦于暴力冲突过于狭隘。', '以上所有选项。']",3
173,近年来，全球讨论越来越多地集中于各种安全形式之间的相互作用，特别是在世界继续应对气候变化和地缘政治紧张局势的挑战之际。随着各国努力确保稳定和可持续发展，理解不同安全领域之间的联系变得至关重要。在此背景下，哪些安全领域与能源安全的概念密切相关？,security_studies,"['经济和发展安全。', '政权和国际安全。', '环境和人类安全。', '所有这些选项。']",3
174,近年来，全球地缘政治动态发生了显著变化，新兴大国正在彰显其影响力，而传统大国则在重新评估其策略。在这个复杂的国际环境中，外部力量如何对力量或稳定性有限的国家构成挑战？,security_studies,"['强大的国家可能通过外交压力来确保弱国遵守国际规范。这可能包括经济制裁和中止武器交易，从而削弱该国支付或供应军队的能力，增加军队不满和可能政变的风险。', '弱国受到小型武器扩散的威胁，这些武器可以用来挑战国家权威。小型和轻型武器可以通过合法和非法渠道购买，并在有军阀、犯罪分子和私人武装的地区广泛存在。', '弱国无法与全球化进程隔绝。日益开放的边界导致移民和移居。为了在全球化市场中竞争，弱国寻求从国际机构获得财政信贷援助或援助。然而，这些过程削弱了国家的霸权观念，模糊了社会身份，使国家难以维持其意识形态吸引力。', '以上所有选项。']",3
175,由豪登诺绍尼邦联制定的《大和平法》是一个具有影响力的基础治理体系，对许多民主原则产生了影响。豪登诺绍尼，也被称为易洛魁邦联，是北美几个土著民族的联盟。考虑到历史背景及其对治理体系的影响，关于豪登诺绍尼邦联制定的《大和平法》，哪些是准确的陈述？,security_studies,"['《大和平法》提醒学者们未能持续批判的问题。', '《大和平法》的案例说明对研究和知识生产实践进行批判的重要性。', '《大和平法》对传统安全研究构成挑战，因为它代表了一种行之有效的非国家方法。', '以上全部。']",3
176,近年来，全球安全形势发生了显著变化，挑战从网络安全威胁到地缘政治紧张局势不等。这导致不同地区的安全研究方法各异。考虑到这些动态，我们如何解释美国和欧洲在安全研究方法上的差异？,security_studies,"['对安全概念的不同关系：在欧洲，辩论仍然是学者进行安全研究的政治自我反思的一部分；而在美国，安全概念问题至多被视为一个必要的“定义你的术语”的操作。', '对被重视的知识形式的不同关系。美国更加理性主义，欧洲则更具反思性。在美国，安全研究中的辩论通常将假设作为因果关系进行检验，涉及一般性辩论并测量观念变量。', '在美国，主要的竞争性解释强调一方面是美国的自由霸权，另一方面是基于纯粹权力的假定单极稳定性，其中平衡变得不可能。', '所有这些选项。']",3
177,在教育理论的研究中，社会建构主义常常与其他范式如行为主义和认知主义形成对比。考虑到社会建构主义强调社会互动和文化背景在知识发展中的作用，以下哪一项不被认为是社会建构主义的核心本体论信念？,security_studies,"['规范或观念结构与物质结构同样重要，甚至可能更为重要。', '身份是重要的。', '无政府状态是国际体系中不可避免的特征。', '行动者和结构是相互构成的。']",2
178,在1960年代和1970年代，这一时期因民权运动、越南战争和太空竞赛等显著的社会和政治变化而著称，哪些发展在环境安全关注的兴起中发挥了作用？,security_studies,"['从1970年代起，一些学者试图批判正统的安全话语和实践，强调它们无法管理对国家和国际安全的环境风险。', '人们越来越认识到，环境变化不仅对生态系统构成风险——它们也对人类福祉构成风险。', '发展中国家出现了共同的环境意识。', '以上所有选项。']",3
179,自由主义是一种强调个人自由、代议制民主和人权保护的政治和经济意识形态，对塑造现代西方社会产生了影响。在其历史进程中，自由主义受到来自不同意识形态视角的各种批评，包括保守主义、社会主义和其他思想流派。考虑到这些批评以及自由主义的基本原则，确定以下哪一项通常不被视为对自由主义的批评。,security_studies,"['自由主义在定义何时使用武力是正当或必要时面临巨大困难。', '自由主义通常内部不一致，限制了其作为指导的适用性。', '未能解决国际体系决策过程中广泛参与者的重要性问题。', '自由主义的影响仅仅反映了西方的主导地位，可能削弱其未来的相关性。']",2
180,在最近几十年中，随着对气候变化、生物多样性丧失及其他生态挑战的日益关注，政策制定者和公众之间引发了广泛的辩论。当各国努力应对这些环境问题时，它们常常不仅被讨论为生态可持续性的问题，还被视为国家和全球安全的问题。环境问题如何被框定为安全关注点，这对政策和社会产生了什么影响？,security_studies,"['环境安全问题的安全化提高了国内外安全政策制定者和机构对环境安全问题的关注。现在普遍认为，环境变化可以被视为高级别安全政治的问题。', '环境安全导致了以军事安全换取环境安全的问题，资源的分配致力于解决环境问题。特别强调环境变化是暴力冲突的原因，并从其他因素而非国内原因中解决环境威胁。', '环境被‘安全化’的意义在于，环境安全已被用来使其成为‘高政治’的问题。这在某种程度上提高了政策制定者和机构对关键问题的关注，以便环境可以被视为安全问题。但尽管这一问题被拓宽，政策和行动在环境安全的参考对象方面几乎没有变化。', '从国家安全的角度看待环境问题削弱了环境安全概念的效用。环境问题的军事化降低了政策制定者‘捕捉’环境问题的关键性质和社会脆弱性的环境维度的能力。在没有交易国家安全利益的情况下，无法将环境安全与国家安全和全球国际变化水平相协调。']",2
181,在军事战略和技术的历史中，曾经发生过一些根本改变战争性质的重要转变。这些转变通常由技术进步、理论变化和军事战术演变推动。考虑到这些因素，什么是军事革命，它的特征是什么？,security_studies,"['由内部军事力量推翻现任领导人的政变。', '战争进行和理解方式的全面转变。', '在技术进步方面的分水岭，例如核武器的创造。', '技术进步的分水岭，改变战争的基本特征。']",3
182,在最近零售管理分析（RMA）术语快速发展的领域中，企业努力通过数据驱动的洞察力来提高运营效率和客户参与度。考虑到在这种背景下出现的各种趋势和术语，识别出最不可能表示真实性的短语。,security_studies,"['外科手术式打击。', '无差别攻击。', '智能炸弹。', '精确目标。']",1
183,在快速发展的网络安全领域，专业人士必须不断更新最新的技术进步和威胁格局。他们经常参与涵盖广泛主题的技术讨论，从加密方法到事件响应策略。然而，有些概念可能与这些技术讨论没有直接关系。识别下面与网络安全相关的技术讨论通常无关的概念。,security_studies,"['商业网络', '计算机专家', '杀毒产业', '计算机网络']",0
184,在后殖民理论的研究中，学者们经常探讨殖民主义对文化和社会的影响。这包括研究由于殖民统治而出现的各种形式的抵抗和转变。后殖民理论识别了在殖民和后殖民背景下常见的几种暴力类型。考虑到这一框架，以下选项中哪一个不代表后殖民理论所承认的三种暴力类型之一？,security_studies,"['物质暴力。', '认知暴力。', '结构性暴力。', '普遍性暴力。']",3
185,在最近的几十年中，全球性挑战如气候变化、流行病和跨国恐怖主义改变了传统安全研究的重点，该研究历史上强调以国家为中心和军事方面的关注。在这种变化的背景下，“人类安全”的理念如何影响我们对安全研究领域的看法，特别是在应对个人和社区的复杂需求方面？,security_studies,"['人类安全作为一个概念在安全研究学者或政策制定社区中一直难以获得认可。普遍未能认识到人类安全作为一个概念的政治和学术价值。', '人类安全的概念在1990年代中期获得了越来越多的关注，突出了一些关键问题。特别是，人类社会的研究集中在国内暴力问题上，这成为冷战后安全研究的主要问题。', '人类安全的概念并没有挑战传统的以国家为中心的观点，因为这些观点关注的是保护国家免受外部军事暴力。然而，它表明以国家为中心的现实主义是不足的，因为它没有解决国家内部人民的安全问题。', '人类安全已经成为理解当代安全研究的主要概念。在冷战结束后，以国家为中心的安全范式变得无关紧要，如今普遍认为国家内的人类和个人应该是安全的重点。']",2
186,近年来，人们越来越关注了解长期学术生涯对个人和职业发展的影响。研究人员一直在探索各种指标和方法来评估个人在学术环境中停留的时间。可以使用哪些方法来评估学术制度化的持续时间？,security_studies,"['战略研究作为一种引进的美国特色现象出现。它在美国兴起并出口到欧洲。欧洲安全研究被视为“理论已经完成”的工作。', '智库成为常规的狭隘技术问题解决者，屈服于‘繁忙的经验主义’：其关键贡献（威慑）的内部逻辑崩溃。', '和平研究在一条平行但独立的轨道上发展，尤其是独特的批判性分支，既不被其代表者视为，也不被安全研究视为后者的一部分。', '所有这些选项。']",3
187,在金融领域，公司经常通过将一系列金融资产转化为可交易证券来优化其投资组合并增加流动性。这个过程对于银行、企业和金融机构来说至关重要，以便管理风险并提高现金流。考虑到这种金融策略的重要性，将一系列金融资产转化为可交易证券所涉及的步骤是什么？,security_studies,"['证券化的过程是指当一个不在政治领域的问题变得政治化并在政治系统中得到管理时。一个证券化的问题是公共政策的一部分，需要政府行动；决策、资源分配甚至社区治理。', '当一个问题不在政治领域时，证券化行为者可以主张将其证券化。即使一个存在的威胁不在公众辩论中，也可以成为国家关注的问题。证券化指的是在威胁在政治过程中出现之前的识别。', '证券化指的是问题从政治化状态转移到超越正常政治领域的高度政治化状态。一旦被置于政治领域之上，就不能返回公共领域，因为它已被转化为高于正常程序的国家利益。', '一个问题可以被证券化，也就是被框定为安全问题，当它从政治化领域转移到证券化领域时。在证券化过程中，证券化行为者使用话语来说服受众认为当前的问题是紧急且优先的，并且对某个参照对象构成存在威胁。']",3
188,在国际关系领域，特别是在历史上有冲突和联盟变化的地区，弱小国家在确保自身安全方面往往处于不利地位。这在大国之间利益竞争的地区尤其如此，导致不信任和升级潜力较高的环境。鉴于这些复杂性，弱小国家所面临的安全困境能否避免或缓解？,security_studies,"['全球反恐战争对国家建设项目产生了积极影响。打击恐怖主义已将国际注意力和资源转向消除不安全因素，作为对促进恐怖主义出现的多层次因素的承认的一部分。具体来说，这涉及控制武器扩散。', '弱小国家安全问题在国际议程上优先级较低，解决方案尚未超出自由多党民主和自由市场资本主义的背景。迄今为止的问题是，没有一个通过条件化、政权更迭、和平建设等手段强制推行的新自由主义案例成功地将弱国转变为强国。', '自由改革的失败突显了超越国家形式的政治组织替代形式的可行性。次国家组织是解决武器和贫困等地区性问题的实际解决方案，而区域组织是非洲和拉丁美洲可持续的结构形式。', '弱小国家已开始了一项长期而困难的进程以获得有效地位。长期的安全战略导致了采取措施以对抗最严重的影响，包括建立多党制、经济自由化和加入国际社会。']",1
189,在国际关系研究中，不同的理论视角提供了对国家和行为者身份角色和发展的不同解释。现实主义注重权力和国家利益，通常与社会建构主义的更具观念性的方法形成对比。考虑到这些不同的观点，现实主义和社会建构主义在国际关系理论中对身份理解的对比是怎样的？,security_studies,"['社会建构主义在国际关系研究中采用因果理论，同时优先研究作为社会建构理论的身份。相比之下，现实主义认为国际体系中行为者的行为遵循“行动-反应”模式。', '现实主义认为身份是国际关系中需要考虑的关键点。现实主义理论基于身份影响行为的假设。', '现实主义基于因果关系的概念，而社会建构主义依赖于基于主体间意义的身份理论。', '社会建构主义者认为国家是一个独立的单位，其行为受国际体系需求的影响，而现实主义者则认为国家互动是身份形成的自然进程。']",2
190,在冷战期间，地缘政治紧张局势高涨，导致了包括技术和国际关系在内的各个领域的重大发展。考虑到地缘政治格局的变化和技术进步，HM从冷战时期到现在有哪些演变？,security_studies,"['在后冷战时期，安全研究的分析框架与HM之间的差距日益扩大，后者被边缘化并排除在主流研究之外。', '在冷战期间HM广受欢迎之后，它逐渐被纳入安全对话，并且现在被认为是安全研究的主要范式之一。', '冷战期间与HM相关的负面性限制了HM的显著性，将其排除在主流安全研究之外。随后，安全研究议程的扩大导致HM作为研究领域的包容性增加。', 'HM作为一种安全研究方法在冷战后发展，并在随后的安全环境中蓬勃发展。由于与冷战期间的知名人物关系密切，它也享有了声誉卓著的成功。']",2
191,近年来，社会学领域广泛探讨了身份的概念，各种理论提供了不同的视角来解释身份的形成和认知。社会建构主义特别强调社会互动和文化背景在塑造个人身份中的作用。考虑到这一理论背景，以下哪项陈述不符合社会建构主义关于身份的观点？,security_studies,"['身份定义了行动者，告诉我们他们是谁，他们的偏好和兴趣是什么，以及这些偏好如何可能影响他们的行动。', '身份对社会建构主义观点来说具有根本重要性，因为它是定义行为的最基本原则；它是一种自然赋予的品质，由某些不可改变的行为特征组成。', '政治行为者的身份、兴趣和行为是通过共同的观念、集体意义以及对世界的解释和假设社会建构的。', '行动者通过互动形成他们的身份，这反过来又定义了这些行动者之间形成的关系类型。']",1
192,在国际关系不断发展的格局中，各种理论为全球政治的动态提供了见解。尤其是一个领域因其专注于理解威胁及应对措施而获得了显著地位。随着地缘政治紧张局势加剧和新形式的冲突出现，这一领域在适应中提供了既包括传统又包括非传统安全问题的框架。安全研究理论与其他研究领域有什么不同？,security_studies,"['安全研究理论指的是战略研究与安全研究之间的历史系统性区别，以及一般国际关系（IR）理论、安全研究与安全理论之间的相互关系。', '安全研究辩论的中心是形成政策问题的形式 - 战略、防御经济、决策 - 以及支配这些区别的系统性劳动分工。', '安全理论是安全研究的一个特定子集，其发展经历了独特的阶段，并比类似领域更为分化，常常没有相互承认。', '安全辩论构建了以进攻性与防御性现实主义为核心的学术研究，注重观念变量的相对重要性以及权力和制度在秩序与帝国中的作用。']",2
